"vramHash1",  "vramHash2",  "title",              "dmaFix", "comment"
"0x84cc1d4f", "0x2aaad2a5", "SUPERMAN",           "0x0000", "Superman (USA, Europe)"
"0xa69905be", "0x90d4b660", "SUPERROBOTWAR ",     "0x0000", "Dai-2-ji Super Robot Taisen G (Japan)"
"0x8fd4488e", "0xf7d3fab0", "SUPERWWF",           "0x0000", "WWF Superstars 2 (Japan), WWF Superstars 2 (USA, Europe)"
"0x7e437672", "0xc4fef73a", "SWAMP THING",        "0x0000", "Swamp Thing (USA, Europe)"
"0x6d3adec9", "0xd3ece96a", "SWORD OF HOPE ",     "0x0000", "Sword of Hope II, The (USA)"
"0x9e026242", "0x2c55bf8e", "Sanrio Uranai",      "0x0000", "Sanrio Uranai Party (Japan) (Rev A), Sanrio Uranai Party (Japan)"
"0x13e9bf58", "0x6b09bbb4", "TAIKYOKU RENJU",     "0x0000", "Taikyoku Renju (Japan) (En,Ja)"
"0xd74d05c1", "0xec538645", "TAIL GATOR",         "0x0000", "Tail 'Gator (USA, Europe)"
"0x25d2f33e", "0x734f2a32", "TALE SPIN",          "0x0000", "TaleSpin (Europe)"
"0x30957497", "0x81009149", "TALE SPIN",          "0x0000", "TaleSpin (USA)"
"0x8032cf44", "0x2b3f6432", "TARZAN",             "0x0000", "Tarzan (USA, Europe)"
"0x1ce00eb1", "0x81126fe0", "TASMANIA STORY",     "0x0000", "Tasmania Story (USA)"
"0xdc30dd6c", "0x8340e0a9", "TASMANIA STORY",     "0x0000", "Tasmania Monogatari (Japan)"
"0x4f6b3792", "0xe8e64e8a", "TATSUJINTECHO",      "0x0000", "Bass Fishing Tatsujin Techou (Japan)"
"0x365e9854", "0x9b64c858", "TAZ-MANIA",          "0x0000", "Taz-Mania (USA, Europe)"
"0x03f08315", "0x2e02ee20", "TAZMANIA",           "0x0000", "Taz-Mania (Europe)"
"0x0e36e932", "0x49ec5fd6", "TAZMANIA",           "0x0000", "Taz-Mania 2 (USA)"
"0xeae86919", "0x099bc3fe", "TDL FANTASYTOU",     "0x0000", "Tokyo Disneyland - Fantasy Tour (Japan)"
"0xaa593437", "0x567f8b63", "TDL MICKEY",         "0x0000", "Tokyo Disneyland - Mickey no Cinderella-jou Mystery Tour (Japan)"
"0xa892047d", "0x2dfc5908", "TECMO BOWL",         "0x0000", "Tecmo Bowl (Japan)"
"0xbdc0b872", "0x9cbe423e", "TECMO BOWL",         "0x0000", "Tecmo Bowl (USA)"
"0x283fb1e9", "0xd760da1c", "TEEN JEOPARDY!",     "0x0000", "Jeopardy! - Teen Tournament (USA)"
"0x3cd4abf9", "0xd0846350", "TEKICHU RUSH",       "0x0000", "Tekichuu Rush (Japan)"
"0x02ded5a0", "0x28928958", "TEKICHUJUTSU",       "0x0000", "Mr. Go no Baken Tekichuu Jutsu (Japan)"
"0x7f880456", "0x3c33ead7", "TEKKYUFIGHT!",       "0x0000", "Tekkyu Fight! - The Great Battle Gaiden (Japan)"
"0xe34937e9", "0x35fd7f02", "TEMP",               "0x0000", "Game Boy Digital Sampling Oscilloscope (Europe) (v3.6) (GBDSO) (Unl)"
"0x237268f0", "0x448d84d8", "TENCHIWOKURAU",      "0x0000", "Tenchi o Kurau (Japan)"
"0x9d8b8dd7", "0xd3385375", "TENJIN KAISEN ",     "0x0000", "Yomihon Yumegoyomi - Tenjin Kaisen 2 (Japan)"
"0x3fa7ed06", "0xc3debf55", "TENJINKAISEN",       "0x0000", "Tenjin Kaisen (Japan)"
"0xa3a33649", "0x57b78a3a", "TENNIS",             "0x0000", "Tennis (World)"
"0x02fa2057", "0xa7ff6038", "TENSAIBAKABON",      "0x0000", "Heisei Tensai Bakabon (Japan)"
"0x59ac2686", "0x272db829", "TERMINATOR 2",       "0x0000", "Terminator 2 - Judgment Day (USA, Europe)"
"0x541d09d7", "0xdb7bd913", "TERMINATOR 2 T",     "0x0000", "T2 - The Arcade Game (Japan), T2 - The Arcade Game (USA, Europe)"
"0x07a9f6ab", "0x08ba78c6", "TESSERAE",           "0x0000", "Tesserae (Europe) (En,Fr,De,Es,It)"
"0x1d7bfe9b", "0x06f6efe0", "TESSERAE",           "0x0000", "Tesserae (USA)"
"0x61a95a6e", "0x1989c62c", "Tetris",             "0x0000", "Tetris (Japan) (En)"
"0x62dad1a4", "0xddec1a90", "Tetris",             "0x0000", "Tetris (World) (Rev A)"
"0x4105f94f", "0xa1c78841", "Tetris ATTACK",      "0x0000", "Tetris Attack (USA), Tetris Attack (USA, Europe) (Rev A)"
"0xe79f0d6b", "0x68697850", "Tetris BLAST",       "0x0000", "Tetris Blast (USA, Europe)"
"0xce81b682", "0x1bbe71a3", "Tetris FLASH",       "0x0000", "Tetris Flash (Japan)"
"0x97730a2d", "0xff371d07", "Tetris PLUS",        "0x0000", "Tetris Plus (Japan), Tetris Plus (USA, Europe)"
"0xe7a835f6", "0xd7f04443", "Tetris SET",         "0x0000", "Mani 4 in 1 (China) (DMG-601 CHN)"
"0xd296c585", "0x6698e149", "Tetris 2",           "0x0000", "Tetris 2 (USA), Tetris 2 (USA, Europe)"
"0xa91da2e7", "0x0378dcb4", "THE CHESSMASTE",     "0x0000", "Chessmaster, The (DMG-EM) (Europe)"
"0xe3ae2aae", "0x40747cac", "THE CHESSMASTE",     "0x0000", "Chessmaster, The (DMG-N5) (USA) (Rev A), Chessmaster, The (DMG-N5) (USA)"
"0x18d644d3", "0xb59af815", "THE FIDGETTS",       "0x0000", "Fidgetts, The (USA, Europe) (En,Fr,De,Es,It,Nl,Sv)"
"0x2f218ef2", "0x6c445510", "THE FIDGETTS",       "0x0000", "Fidgetts, The (Japan)"
"0x623052c8", "0x255d9011", "THE FLASH",          "0x0000", "Flash, The (USA, Europe)"
"0x0273d66c", "0xf3cb6146", "THE FLINTSTONE",     "0x0000", "Flintstones, The (USA, Europe)"
"0x9fd7e83d", "0x58e416eb", "THE GAME OF LI",     "0x0000", "Jinsei Game (Japan)"
"0xa85974fe", "0x43d5e5bd", "THE GETAWAY   ",     "0x0000", "Getaway, The (USA)"
"0xf32c1798", "0x9e14033c", "THE HUMANS",         "0x0000", "Humans, The (Europe) (En,Fr,De,Es,It), Humans, The (USA)"
"0xade74511", "0xd43227a1", "THE JETSONS",        "0x0000", "Jetsons, The - Robot Panic (USA, Europe)"
"0xd88334a3", "0xd03ef286", "THE KICK BOXIN",     "0x0000", "Kick Boxing, The (Japan)"
"0x8b75312a", "0x9806a1c7", "THE LION KING",      "0x0000", "Lion King, The (Europe), Lion King, The (USA)"
"0x43a3438b", "0x3589e6ab", "THE MAIN EVENT",     "0x0000", "WCW Main Event (USA, Europe)"
"0x30f4175b", "0x59642242", "THE PAGEMASTER",     "0x0000", "Pagemaster, The (Europe), Pagemaster, The (USA)"
"0xba2a6563", "0x2a92a371", "THE PUNISHER",       "0x0000", "Punisher, The - The Ultimate Payback (USA)"
"0x170abb20", "0xd111ce4f", "THE RIVER KING",     "0x0000", "Legend of the River King GB (USA)"
"0x17a341c7", "0xe73b9adb", "THE RIVER KING",     "0x0000", "Legend of the River King GB (Australia)"
"0x3b21299e", "0xbb8752c6", "THE SHINRI GAM",     "0x0000", "Shinri Game 2, The - Oosaka Hen (Japan)"
"0x6c096051", "0x1e1d022c", "THE SHINRI GAM",     "0x0000", "Shinri Game, The (Japan)"
"0xaab0f9cc", "0x4b396ff4", "THE SMURFS 3",       "0x0000", "Smurfs Nightmare, The (Europe) (En,Fr,De,Es)"
"0xf2b5def4", "0xb31776bc", "THE SPIRIT OF ",     "0x0000", "Spirit of F-1, The (Europe)"
"0x70783e15", "0x548d0442", "THE SWORD OFHO",     "0x0000", "Sword of Hope, The (Sweden)"
"0x74c2aa7b", "0xe1ae1f96", "THE SWORD OFHO",     "0x0000", "Sword of Hope, The (Spain)"
"0x76670844", "0xf88f6ced", "THE SWORD OFHO",     "0x0000", "Sword of Hope, The (Germany)"
"0xea02bba6", "0xd03f057e", "THE SWORD OFHO",     "0x0000", "Sword of Hope, The (USA)"
"0xfdd27b70", "0xff568593", "THEGAMEOFHARMO",     "0x0000", "Game of Harmony, The (USA)"
"0x54b3962d", "0x6721f29a", "THUME SHOGI",        "0x0000", "Tsumeshougi - Hyakuban Shoubu (Japan)"
"0x1788af4f", "0x6ba0dec5", "THUNDERBIRDS",       "0x0000", "Thunderbirds (Japan)"
"0x09213694", "0x7cf77393", "TINTIN AU TIBE",     "0x0000", "Tintin in Tibet (Europe) (En,Fr,De,Nl)"
"0xa0f3df32", "0x6a1fecc4", "TINTIN TEMPLES",     "0x0000", "Tintin - Prisoners of the Sun (Europe) (En,Fr,De)"
"0x7b231841", "0xfa155033", "TINY TOON 2",        "0x0000", "Tiny Toon Adventures 2 (Japan)"
"0x78d3355f", "0x14bf7648", "TINY TOON 2 MM",     "0x0000", "Tiny Toon Adventures 2 - Montana's Movie Madness (USA, Europe)"
"0x6d5fbe32", "0x3f555bdb", "TINY TOON ADVE",     "0x0000", "Tiny Toon Adventures (Japan), Tiny Toon Adventures - Babs' Big Break (USA, Europe)"
"0xb2102a3c", "0x1baa6107", "TIP OFF",            "0x0000", "Tip Off (Europe)"
"0xaa39e0e6", "0xcb10822f", "TITUS THE FOX",      "0x0000", "Titus the Fox to Marrakech and Back (USA, Europe)"
"0x96f0b010", "0xe01a884c", "TMHT BACK FROM",     "0x0000", "Teenage Mutant Hero Turtles II - Back from the Sewers (Europe)"
"0x17c8aff8", "0x82e481ed", "TMHT FOOT CLAN",     "0x0000", "Teenage Mutant Hero Turtles - Fall of the Foot Clan (Europe)"
"0x66b2c8fd", "0x6a9f65e2", "TMHT3",              "0x0000", "Teenage Mutant Hero Turtles III - Radical Rescue (Europe)"
"0x10a02ea6", "0x8eba7b4b", "TMNT",               "0x0000", "Teenage Mutant Ninja Turtles (Japan)"
"0x97890331", "0x775a46d9", "TMNT 2",             "0x0000", "Teenage Mutant Ninja Turtles 2 (Japan), Teenage Mutant Ninja Turtles II - Back from the Sewers (USA)"
"0x186103c9", "0x9af6dc5f", "TMNT FOOT CLAN",     "0x0000", "Teenage Mutant Ninja Turtles - Fall of the Foot Clan (USA)"
"0x674b3c37", "0xd1a1684f", "TMNT3",              "0x0000", "Teenage Mutant Ninja Turtles 3 - Turtles Kikiippatsu (Japan), Teenage Mutant Ninja Turtles III - Radical Rescue (USA)"
"0xa865b989", "0xf6d1d4d6", "TOKIO SENKI",        "0x0000", "Tokio Senki - Eiyuu Retsuden (Japan)"
"0x0001a000", "0x6f58d000", "TOKORO JR",          "0x0000", "Tokoro's Mahjong Jr. (Japan)"
"0x21f9c575", "0xa09bad23", "TOM AND JERRY",      "0x0000", "Tom and Jerry - Frantic Antics! (USA, Europe)"
"0x3ee044db", "0x13cded50", "TOM AND JERRY",      "0x0000", "Tom to Jerry Part 2 (Japan)"
"0xba2f239d", "0x24967987", "TOM AND JERRY ",     "0x0000", "Tom & Jerry (USA, Europe)"
"0xd467c47d", "0xbd07ae98", "TOM AND JERRY ",     "0x0000", "Tom to Jerry (Japan)"
"0x1e157e12", "0x877c71e1", "TOPGUN 2",           "0x0000", "Top Gun - Guts & Glory (USA, Europe)"
"0x10300283", "0xb19376ba", "TOPRANKINGTENN",     "0x0000", "Top Ranking Tennis (Europe)"
"0xf0622de8", "0x0b15458d", "TOPRANKTENNIS",      "0x0000", "Top Rank Tennis (USA)"
"0x94a6bf45", "0x358bc4ea", "TORPEDO RANGE",      "0x0000", "Torpedo Range (Japan)"
"0xfa17d0ba", "0x8c854a29", "TORPEDO RANGE",      "0x0000", "Torpedo Range (USA)"
"0x73c3add9", "0xbf2fcf83", "TOTAL CARNAGE",      "0x0000", "Total Carnage (USA, Europe)"
"0xe3d3f857", "0x3654285a", "TOTSUGEKI TANK",     "0x0000", "Totsugeki! Ponkotsu Tank (Japan)"
"0x4796c727", "0x03f4c476", "TOUKONSANJYUUS",     "0x0000", "Shin Nihon Pro Wrestling - Toukon Sanjuushi (Japan)"
"0xf5bd293f", "0x3c088df8", "TOUR DE THRASH",     "0x0000", "Skate or Die - Tour de Thrash (USA)"
"0x4c6c5154", "0x0c3dfe8c", "TOXIC CRUSADER",     "0x0000", "Toxic Crusaders (USA)"
"0x584057e3", "0x8134e2b6", "TOY STORY",          "0x0000", "Toy Story (Europe), Toy Story (USA) (Rev A), Toy Story (USA)"
"0x87518ed5", "0xfdd3856d", "TRACK MEET",         "0x0000", "Litti's Summer Sports (Germany)"
"0xe649e1a7", "0x40496a88", "TRACK MEET",         "0x0000", "Track Meet (USA, Europe)"
"0xedaaf057", "0x68be4ed0", "TRACK MEET HIR",     "0x0000", "Track Meet - Mezase! Barcelona (Japan)"
"0xdc972106", "0xcaf63a10", "TRAPPERS TENGO",     "0x0000", "Trappers Tengoku - Spy vs Spy (Japan)"
"0x2a25da24", "0x7598ac4f", "TRAVEL GUIDE",       "0x0000", "InfoGenius Productivity Pak - Frommer's Travel Guide (USA)"
"0xdb2035ae", "0xbc243a40", "TRAX",               "0x0000", "Trax (USA, Europe)"
"0xc89f05fd", "0xdd273589", "TRIP WORLD",         "0x0000", "Trip World (Europe), Trip World (Japan)"
"0xc41bd617", "0x98f2499b", "TRUE LIES",          "0x0000", "True Lies (USA, Europe)"
"0xfe5e2c9d", "0x5c114b8f", "TRUMP COLLECTI",     "0x0000", "Trump Collection GB (Japan)"
"0x864ecdc6", "0xdf142bb0", "TSUMEGO 01",         "0x0000", "Ishida Yoshio Tsumego Paradise (Japan)"
"0xb40599bf", "0x33c262c4", "TSUMEGO_FUJISA",     "0x0000", "Tsumego Series 1 - Fujisawa Hideyuki Meiyo Kisei (Japan)"
"0x1b5acbd3", "0xfdafe8a2", "TSUMESHOUGI",        "0x0000", "Tsumeshougi - Mondai Teikyou Shougi Sekai (Japan)"
"0x9a2fa533", "0x971adb73", "TUBASA VS",          "0x0000", "Captain Tsubasa VS (Japan)"
"0x910fd7ee", "0x149e199b", "TUMBLE POP",         "0x0000", "Tumble Pop (Japan), Tumble Pop (USA, Europe)"
"0xb83a54e3", "0xb8929798", "TURI SENSEI V1",     "0x0000", "Tsuri Sensei (Japan)"
"0x84a348d2", "0xe63a5a95", "TURN AND BURN",      "0x0000", "Turn and Burn (USA)"
"0xd8e7ba79", "0x6f914165", "TUROK BATTLE O",     "0x0000", "Turok - Battle of the Bionosaurs (Japan), Turok - Battle of the Bionosaurs (USA, Europe) (En,Fr,De,Es)"
"0x401d5500", "0xe3a3c96c", "TURRICAN",           "0x0000", "Turrican (USA, Europe)"
"0xe714adec", "0x2b81d69c", "TVCHAMPION",         "0x0000", "TV Champion (Japan)"
"0xb36e8c9d", "0x045657ed", "TWIN",               "0x0000", "Twin (Japan)"
"0x8a023b67", "0x1853b75f", "TWIN-BEE DA!!",      "0x0000", "TwinBee da!! (Japan)"
"0x684917c2", "0x09e8b7be", "TYUUGAKUKANJI ",     "0x0000", "Goukaku Boy Series - Koukou Nyuushi Derujun - Kanji Mondai no Seifuku (Japan)"
"0xc1b3c076", "0x79fba435", "Trump Boy",          "0x0000", "Trump Boy (Japan)"
"0x6cf177be", "0xd80cc32d", "Trump Boy 2",        "0x0000", "Trump Boy II (Japan)"
"0x7e9bbfc8", "0xec9fc5ce", "ULTRA GOLF",         "0x0000", "Ultra Golf (USA)"
"0xd2414e3f", "0x3062a390", "ULTRA-4",            "0x0000", "America Oudan Ultra Quiz Part 4 (Japan)"
"0x42c367f9", "0xfb6093e2", "ULTRA2",             "0x0000", "America Oudan Ultra Quiz Part 2 (Japan)"
"0x0d9025ae", "0xc28b3c9d", "ULTRA3",             "0x0000", "America Oudan Ultra Quiz Part 3 - Champion Taikai (Japan)"
"0xd4741c35", "0x65e6015a", "ULTRAMAN",           "0x0000", "Ultraman (Japan)"
"0xdf63f801", "0xf5340400", "ULTRAMAN BALL",      "0x0000", "Ultraman Ball (Japan)"
"0x1c6b66e7", "0x3374d45b", "ULTRAMAN GEKID",     "0x0000", "Ultraman Chou Toushi Gekiden (Japan)"
"0xa0ec71d8", "0x29f15b02", "UMABAN CLUB",        "0x0000", "3-pun Yosou - Umaban Club (Japan)"
"0xcdc793a9", "0x50af7440", "UMINUSHI      ",     "0x0000", "Umi no Nushi Tsuri 2 (Japan)"
"0xe38de191", "0x6493a3ca", "UNDER COVER CO",     "0x0000", "Undercover Cops Gaiden - Hakaishin Garumaa (Japan)"
"0x6b703160", "0xefab6bc4", "UNIVERSALSOLDI",     "0x0000", "Universal Soldier (USA, Europe)"
"0xd491d32f", "0xc5bcc6cd", "UNO-SMALL WORL",     "0x0000", "Uno - Small World (Japan)"
"0xb028d211", "0xada3636e", "UNO2SMALL WORL",     "0x0000", "Uno 2 - Small World (Japan)"
"0xbb5b153f", "0xa6c6eadd", "UOOZU",              "0x0000", "Uoozu (Japan)"
"0x36abbd52", "0x37876e38", "URBAN STRIKE",       "0x0000", "Urban Strike (USA, Europe)"
"0xcdb2ec5d", "0xb3c7c12a", "URUSEIYATSURA",      "0x0000", "Urusei Yatsura - Miss Tomobiki o Sagase! (Japan)"
"0xd49f8ad4", "0x5a25cdf6", "VALATIONS",          "0x0000", "Totsugeki Valations (Japan)"
"0x30addbea", "0x03212415", "VATTLE GIUCE",       "0x0000", "Vattle Giuce (Japan)"
"0x1f8d6782", "0xd65f1e29", "VEEDIOTS",           "0x0000", "Ren & Stimpy Show, The - Veediots! (USA, Europe)"
"0xfcef76c9", "0x91b94676", "VELIOUS",            "0x0000", "Velious - Roland no Majuu (Japan)"
"0x8d54b6f6", "0x3fd827ed", "VELIOUS 2",          "0x0000", "Velious II - Fukushuu no Jashin (Japan)"
"0xc4ecee92", "0x6c27d793", "VERSUS HERO",        "0x0000", "Versus Hero - Kakutou Ou e no Michi (Japan)"
"0x29fe0189", "0x3a82e1aa", "VIKING CHILD 1",     "0x0000", "Prophecy - The Viking Child (USA)"
"0x815f7dfb", "0xf37950a9", "VIKING CHILD 1",     "0x0000", "Prophecy - The Viking Child (Europe) (En,Fr,De,Es,It)"
"0x7d065504", "0xb38866a0", "VIRTUAL WARS",       "0x0000", "Virtual Wars (Japan)"
"0x035174ea", "0xe2c8068b", "VOLLEY FIRE",        "0x0000", "Volley Fire (Japan)"
"0xd9684df4", "0x63a80869", "VRALLY",             "0x0000", "V-Rally - Championship Edition (Europe) (En,Fr,De)"
"0xf3b34622", "0xd13b6c36", "VS BATTLER",         "0x0000", "VS Battler (Japan)"
"0xe2afea7d", "0x451d24f4", "W CIRCUIT SERI",     "0x0000", "World Circuit Series (USA)"
"0xe40234e5", "0xed1fcc8f", "WARIO BLAST",        "0x0000", "Wario Blast featuring Bomberman! (USA, Europe)"
"0xe0498868", "0x8619de40", "Wario Land",         "0x0000", "Wario Land - Super Mario Land 3 (World)"
"0xe001f800", "0xc936fc00", "WARIOLAND2",         "0x0000", "Wario Land II (USA, Europe)"
"0x9fca15fa", "0x0317eded", "WARRIOR",            "0x0000", "Bakuretsu Senshi Warrior (Japan)"
"0xb7798793", "0xa8645ca1", "WATER WORLD",        "0x0000", "Water World (Europe)"
"0x462388ba", "0xcada51fb", "WAVERACE",           "0x0000", "Wave Race (USA, Europe)"
"0x97ab01ac", "0xe89b6bbd", "WAYNE'S WORLD",      "0x0000", "Wayne's World (USA)"
"0xb21cf345", "0x3b1b80b4", "WEREBACK BC",        "0x0000", "We're Back! - A Dinosaur's Story (USA, Europe)"
"0x21c0ae4d", "0x16463e2c", "WH2JET",             "0x0000", "World Heroes 2 Jet (USA, Europe)"
"0xfc165c30", "0xcace585f", "WHEEL OF FORTU",     "0x0000", "Wheel of Fortune (USA)"
"0x744996b8", "0xa1d78433", "WILDSNAKE",          "0x0000", "Wild Snake (USA)"
"0x00686b9d", "0xbc9ac236", "WINNER'S HORSE",     "0x0000", "Winner's Horse (Japan)"
"0xb6f8d44f", "0xe05a4e7f", "WINNING GOAL",       "0x0000", "J.League Winning Goal (Japan)"
"0x83ae1ce4", "0x4a4c8bf5", "WINTER GOLD",        "0x0000", "Winter Gold (Europe)"
"0xbed08eec", "0x115cb15a", "WINTER OLYMPIC",     "0x0000", "XVII Olympic Winter Games, The - Lillehammer 1994 (USA)"
"0xf444baf9", "0x2390aab3", "WIZARDRY CAE",       "0x0000", "Wizardry Gaiden 2 - Kodai Koutei no Noroi (Japan)"
"0x0434069d", "0xf3de8341", "WIZARDRY SOD",       "0x0000", "Wizardry Gaiden 3 - Yami no Seiten (Japan)"
"0x34816b23", "0x6d102762", "WIZARDRY SOQ  ",     "0x0000", "Wizardry Gaiden 1 - Joou no Junan (Japan)"
"0x15a405c8", "0xdbfc1506", "WIZARDS WARRIO",     "0x0000", "Wizards & Warriors Chapter X - The Fortress of Fear (USA, Europe)"
"0x55a8f7f7", "0x55c89c31", "WORDTRIS",           "0x0000", "Wordtris (USA)"
"0xfd648670", "0x461e0ea2", "WORDZAP",            "0x0000", "WordZap (USA)"
"0xa45cf6de", "0xe7c0e1e6", "WORLD BOWLING",      "0x0000", "World Bowling (Japan)"
"0xa9f839e4", "0xb934d3cd", "WORLD BOWLING",      "0x0000", "World Bowling (USA)"
"0x58878fa8", "0x51d62aa1", "WORLD CUP",          "0x0000", "Nekketsu Koukou Soccer-bu - World Cup Hen (Japan)"
"0x59adbee8", "0x41fba3e6", "WORLD CUP",          "0x0000", "Nintendo World Cup (USA, Europe)"
"0x807121a1", "0xc47fec22", "WORLD CUP 98",       "0x0000", "World Cup 98 (USA, Europe)"
"0x2f303476", "0xcc81ad27", "WORLD CUP USA ",     "0x0000", "World Cup USA 94 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)"
"0x504de2c5", "0x5cc9841d", "WORLD CUP USA ",     "0x0000", "World Cup USA 94 (Japan) (En,Fr,De,Es,It,Nl,Pt,Sv)"
"0xa1e56c8a", "0x2498d345", "WORLD ICE HOKK",     "0x0000", "World Ice Hockey (Japan)"
"0xd73d61b8", "0x7762e096", "WORLD SOCCER G",     "0x0000", "World Soccer GB (Japan)"
"0x3e98fe9b", "0x5e672f1e", "WORLD STRIKER",      "0x0000", "World Cup Striker (Japan)"
"0x1b5298ad", "0x6a55250f", "WORMS",              "0x0000", "Worms (Europe)"
"0xc058cf89", "0x84ae6ef3", "WPGB",               "0x0000", "Wedding Peach - Jamapii Panic (Japan)"
"0xdd955e43", "0x10dbdf9f", "WWF RAW",            "0x0000", "WWF Raw (USA, Europe)"
"0x20f7ac1a", "0xd7c31c04", "WWF SUPERSTARS",     "0x0000", "WWF Superstars (Japan)"
"0xa3604a88", "0x6d25846b", "WWF SUPERSTARS",     "0x0000", "WWF Superstars (USA, Europe)"
"0x75002295", "0xf03c6201", "WWF: WARZONE",       "0x0000", "WWF War Zone (USA, Europe)"
"0xb76050cd", "0x0477c5ed", "WWFKOR",             "0x0000", "WWF King of the Ring (Japan)"
"0xf2629843", "0x5de13e6e", "WWFKOR",             "0x0000", "WWF King of the Ring (USA, Europe)"
"0x84c056d5", "0x31d44cf1", "Wacky Sports",       "0x0000", "Tiny Toon Adventures - Dokidoki Sport Festival (Japan), Tiny Toon Adventures - Wacky Sports (Europe), Tiny Toon Adventures - Wacky Sports (USA)"
"0xc1e3cbe9", "0xd8a1b56f", "X",                  "0x0000", "X (Japan)"
"0xf91e5034", "0xc115193d", "XENON 2",            "0x0000", "Xenon 2 - Megablast (USA, Europe)"
"0xfa518d69", "0xb5473c2d", "XENON 2",            "0x0000", "Xenon 2 - Megablast (Japan)"
"0x86fe5d97", "0xeb083c6e", "XERD!!",             "0x0000", "Zerd no Densetsu 2 - Xerd!! Gishin no Ryouiki (Japan)"
"0xcea66cfd", "0xd5b6c797", "Y NOAH TENNIS",      "0x0000", "Yannick Noah Tennis (France)"
"0x85671c60", "0x2d5fa070", "YAIBA",              "0x0000", "Kenyuu Densetsu Yaiba (Japan)"
"0x4ff103ed", "0x2f42aa31", "YAKA SEKAISHI ",     "0x0000", "Goukaku Boy Series - Yamakawa Ichimonittou - Sekaishi B Yougo Mondaishuu (Japan)"
"0x68011800", "0xe0db8c00", "YAKUMAN",            "0x0000", "Yakuman (Japan) (Rev A), Yakuman (Japan)"
"0xd243ae10", "0x43fc85fa", "YAMAKAWA NIHON",     "0x0000", "Goukaku Boy Series - Yamakawa Ichimonittou - Nihonshi B Yougo Mondaishuu (Japan)"
"0x971e4ef5", "0x9edd0218", "YAMATO",             "0x0000", "Uchuu Senkan Yamato (Japan)"
"0x7fe4713f", "0x621ae35c", "YOGIS GOLDRUSH",     "0x0000", "Yogi Bear in Yogi Bear's Goldrush (Europe)"
"0xd47a8b7b", "0xed884aa7", "YOGIS GOLDRUSH",     "0x0000", "Yogi Bear in Yogi Bear's Goldrush (USA)"
"0xe1dc8ea8", "0xb59f9646", "YOJIJUKUGO",         "0x0000", "Goukaku Boy Series - Gakken - Yojijukugo 288 (Japan) (Rev A), Goukaku Boy Series - Gakken - Yojijukugo 288 (Japan)"
"0x768e30c2", "0x435160e8", "YOSHI'S COOKIE",     "0x0000", "Yoshi's Cookie (USA, Europe)"
"0xd14561a2", "0x8488c451", "YOSSY NO COOKI",     "0x0000", "Yoshi no Cookie (Japan)"
"0xe49640ba", "0xc176f093", "YOSSY NO PANEP",     "0x0000", "Yoshi no Panepon (Japan)"
"0x3beade2f", "0xf59d721f", "YOSSY NO TAMAG",     "0x0000", "Yoshi no Tamago (Japan)"
"0xde873536", "0xb70f2bfb", "YOSSY NO TAMAG",     "0x0000", "Yoshi (USA)"
"0x4e2fd7da", "0xf07b1396", "YUGIOU",             "0x0000", "Yu-Gi-Oh! Duel Monsters (Japan)"
"0xa2ce601e", "0xfdd98469", "YUUYUU-1",           "0x0000", "Yu Yu Hakusho (Japan)"
"0x74dc8131", "0xb3f66178", "YUUYUU-2",           "0x0000", "Yu Yu Hakusho Dai-2-dan - Ankoku Bujutsukai Hen (Japan)"
"0xb0c143c7", "0x33d5835a", "YUUYUU-3",           "0x0000", "Yu Yu Hakusho Dai-3-dan - Makai no Tobira Hen (Japan)"
"0x5a54fd59", "0x63182045", "YUUYUU-4",           "0x0000", "Yu Yu Hakusho Dai-4-dan - Makai Touitsu Hen (Japan)"
"0xdb133c41", "0xcc053e2b", "Z KAI KOBUN   ",     "0x0000", "Goukaku Boy Series - Z Kai (Reibun de Oboeru) Kyuukyoku no Kobun Tango (Japan)"
"0xdc68678a", "0x811168e9", "ZAS",                "0x0000", "Chikyuu Kaihou Gun ZAS (Japan)"
"0x135a5d81", "0xf5f032be", "ZCHUGAKUEITANG",     "0x0000", "Goukaku Boy Series - Z Kai (Reibun de Oboeru) Chuugaku Eitango 1132 (Japan)"
"0xe1b55301", "0x8f97fabb", "Legend of Zelda",    "0x0000", "Legend of Zelda, The - Link's Awakening (Germany)"
"0xe1b5534f", "0x8f9b088c", "Legend of Zelda",    "0x0000", "Legend of Zelda, The - Link's Awakening (USA, Europe) (Rev A), Legend of Zelda, The - Link's Awakening (USA, Europe) (Rev B), Legend of Zelda, The - Link's Awakening (USA, Europe)"
"0xe1b55357", "0x8f9b5808", "Legend of Zelda",    "0x0000", "Zelda no Densetsu - Yume o Miru Shima (Japan) (Rev A), Zelda no Densetsu - Yume o Miru Shima (Japan)"
"0xe1b554df", "0x8fb13d7e", "Legend of Zelda",    "0x0000", "Legend of Zelda, The - Link's Awakening (Canada), Legend of Zelda, The - Link's Awakening (France)"
"0xde2c3213", "0x7233da57", "ZEN",                "0x0000", "Zen - Intergalactic Ninja (USA)"
"0xde2c3214", "0x7233dace", "ZEN",                "0x0000", "Zen - Intergalactic Ninja (Europe)"
"0x7b17c09b", "0xf5f7061c", "ZENNICHI JET",       "0x0000", "Zen-Nihon Pro Wrestling Jet (Japan)"
"0xac4700e1", "0x8b67e58b", "ZEOTH",              "0x0000", "Battle Unit Zeoth (Japan)"
